Solver_Var,Solver_Value
"F[9,1,2,3]",0.0
"F[9,1,2,4]",0.0
"F[9,1,3,1]",0.0
"F[9,1,3,2]",0.0
"F[9,1,3,3]",0.0
"F[9,1,3,4]",0.0
"F[9,2,0,1]",6.0
"F[9,2,0,2]",0.0
"F[9,2,0,3]",0.0
"F[9,2,0,4]",0.0
"F[9,2,1,1]",0.0
"F[9,2,1,2]",0.0
"F[9,2,1,3]",0.0
"F[9,2,1,4]",0.0
"F[9,2,2,1]",0.0
"F[9,2,2,2]",0.0
"F[9,2,2,3]",0.0
"F[9,2,2,4]",0.0
"F[9,2,3,1]",0.0
"F[9,2,3,2]",0.0
"F[9,2,3,3]",0.0
"F[9,2,3,4]",0.0
"F[9,3,0,1]",1.0
"F[9,3,0,2]",0.0
"F[9,3,0,3]",0.0
"F[9,3,0,4]",0.0
"F[9,3,1,1]",0.0
"F[9,3,1,2]",0.0
"F[9,3,1,3]",0.0
"F[9,3,1,4]",0.0
"F[9,3,2,1]",0.0
"F[9,3,2,2]",0.0
"F[9,3,2,3]",0.0
"F[9,3,2,4]",0.0
"F[9,3,3,1]",0.0
"F[9,3,3,2]",0.0
"F[9,3,3,3]",0.0
"F[9,3,3,4]",0.0
"F[9,4,0,1]",3.0
"F[9,4,0,2]",3.0
"F[9,4,0,3]",0.0
"F[9,4,0,4]",0.0
"F[9,4,1,1]",0.0
"F[9,4,1,2]",0.0
"F[9,4,1,3]",0.0
"F[9,4,1,4]",0.0
"F[9,4,2,1]",0.0
"F[9,4,2,2]",0.0
"F[9,4,2,3]",0.0
"F[9,4,2,4]",0.0
"F[9,4,3,1]",0.0
"F[9,4,3,2]",0.0
"F[9,4,3,3]",0.0
"F[9,4,3,4]",0.0
"F[9,5,0,1]",0.0
"F[9,5,0,2]",22.0
"F[9,5,0,3]",0.0
"F[9,5,0,4]",0.0
"F[9,5,1,1]",0.0
"F[9,5,1,2]",0.0
"F[9,5,1,3]",0.0
"F[9,5,1,4]",0.0
"F[9,5,2,1]",0.0
"F[9,5,2,2]",0.0
"F[9,5,2,3]",1.0
"F[9,5,2,4]",0.0
"F[9,5,3,1]",0.0
"F[9,5,3,2]",0.0
"F[9,5,3,3]",0.0
"F[9,5,3,4]",0.0
"F[9,6,0,1]",0.0
"F[9,6,0,2]",10.0
"F[9,6,0,3]",0.0
"F[9,6,0,4]",0.0
"F[9,6,1,1]",0.0
"F[9,6,1,2]",2.0
"F[9,6,1,3]",0.0
"F[9,6,1,4]",0.0
"F[9,6,2,1]",25.0
"F[9,6,2,2]",5.0
"F[9,6,2,3]",0.0
"F[9,6,2,4]",0.0
"F[9,6,3,1]",1.0
"F[9,6,3,2]",2.0
"F[9,6,3,3]",0.0
"F[9,6,3,4]",0.0
"F[9,7,0,1]",0.0
"F[9,7,0,2]",19.0
"F[9,7,0,3]",0.0
"F[9,7,0,4]",0.0
"F[9,7,1,1]",4.0
"F[9,7,1,2]",1.0
"F[9,7,1,3]",0.0
"F[9,7,1,4]",0.0
"F[9,7,2,1]",24.0
"F[9,7,2,2]",2.0
"F[9,7,2,3]",0.0
"F[9,7,2,4]",0.0
"F[9,7,3,1]",0.0
"F[9,7,3,2]",0.0
"F[9,7,3,3]",0.0
"F[9,7,3,4]",1.0
"F[9,8,0,1]",0.0
"F[9,8,0,2]",1.0
"F[9,8,0,3]",0.0
"F[9,8,0,4]",0.0
"F[9,8,1,1]",3.0
"F[9,8,1,2]",20.0
"F[9,8,1,3]",0.0
"F[9,8,1,4]",0.0
"F[9,8,2,1]",20.0
"F[9,8,2,2]",0.0
"F[9,8,2,3]",0.0
"F[9,8,2,4]",0.0
"F[9,8,3,1]",2.0
"F[9,8,3,2]",0.0
"F[9,8,3,3]",0.0
"F[9,8,3,4]",1.0
"F[9,9,0,1]",0.0
"F[9,9,0,2]",19.0
"F[9,9,0,3]",1.0
"F[9,9,0,4]",0.0
"F[9,9,1,1]",0.0
"F[9,9,1,2]",11.0
"F[9,9,1,3]",0.0
"F[9,9,1,4]",0.0
"F[9,9,2,1]",22.0
"F[9,9,2,2]",1.0
"F[9,9,2,3]",0.0
"F[9,9,2,4]",0.0
"F[9,9,3,1]",6.0
"F[9,9,3,2]",0.0
"F[9,9,3,3]",0.0
"F[9,9,3,4]",0.0
"F[9,10,0,1]",0.0
"F[9,10,0,2]",0.0
"F[9,10,0,3]",0.0
"F[9,10,0,4]",0.0
"F[9,10,1,1]",0.0
"F[9,10,1,2]",0.0
"F[9,10,1,3]",0.0
"F[9,10,1,4]",0.0
"F[9,10,2,1]",0.0
"F[9,10,2,2]",0.0
"F[9,10,2,3]",0.0
"F[9,10,2,4]",0.0
"F[9,10,3,1]",0.0
"F[9,10,3,2]",0.0
"F[9,10,3,3]",0.0
"F[9,10,3,4]",0.0
"F[9,11,0,1]",0.0
"F[9,11,0,2]",0.0
"F[9,11,0,3]",0.0
"F[9,11,0,4]",0.0
"F[9,11,1,1]",0.0
"F[9,11,1,2]",0.0
"F[9,11,1,3]",0.0
"F[9,11,1,4]",0.0
"F[9,11,2,1]",0.0
"F[9,11,2,2]",0.0
"F[9,11,2,3]",0.0
"F[9,11,2,4]",0.0
"F[9,11,3,1]",0.0
"F[9,11,3,2]",0.0
"F[9,11,3,3]",0.0
"F[9,11,3,4]",0.0
"F[9,12,0,1]",0.0
"F[9,12,0,2]",0.0
"F[9,12,0,3]",0.0
"F[9,12,0,4]",0.0
"F[9,12,1,1]",0.0
"F[9,12,1,2]",0.0
"F[9,12,1,3]",0.0
"F[9,12,1,4]",0.0
"F[9,12,2,1]",0.0
"F[9,12,2,2]",0.0
"F[9,12,2,3]",0.0
"F[9,12,2,4]",0.0
"F[9,12,3,1]",0.0
"F[9,12,3,2]",0.0
"F[9,12,3,3]",0.0
"F[9,12,3,4]",0.0
"F[9,13,0,1]",0.0
"F[9,13,0,2]",0.0
"F[9,13,0,3]",0.0
"F[9,13,0,4]",0.0
"F[9,13,1,1]",0.0
"F[9,13,1,2]",0.0
"F[9,13,1,3]",0.0
"F[9,13,1,4]",0.0
"F[9,13,2,1]",0.0
"F[9,13,2,2]",0.0
"F[9,13,2,3]",0.0
"F[9,13,2,4]",0.0
"F[9,13,3,1]",0.0
"F[9,13,3,2]",0.0
"F[9,13,3,3]",0.0
"F[9,13,3,4]",0.0
"F[9,14,0,1]",0.0
"F[9,14,0,2]",0.0
"F[9,14,0,3]",0.0
"F[9,14,0,4]",0.0
"F[9,14,1,1]",0.0
"F[9,14,1,2]",0.0
"F[9,14,1,3]",0.0
"F[9,14,1,4]",0.0
"F[9,14,2,1]",0.0
"F[9,14,2,2]",0.0
"F[9,14,2,3]",0.0
"F[9,14,2,4]",0.0
"F[9,14,3,1]",0.0
"F[9,14,3,2]",0.0
"F[9,14,3,3]",0.0
"F[9,14,3,4]",0.0
"F[9,15,0,1]",0.0
"F[9,15,0,2]",0.0
"F[9,15,0,3]",0.0
"F[9,15,0,4]",0.0
"F[9,15,1,1]",0.0
"F[9,15,1,2]",0.0
"F[9,15,1,3]",0.0
"F[9,15,1,4]",0.0
"F[9,15,2,1]",0.0
"F[9,15,2,2]",0.0
"F[9,15,2,3]",0.0
"F[9,15,2,4]",0.0
"F[9,15,3,1]",0.0
"F[9,15,3,2]",0.0
"F[9,15,3,3]",0.0
"F[9,15,3,4]",0.0
"F[10,0,0,1]",0.0
"F[10,0,0,2]",0.0
"F[10,0,0,3]",0.0
"F[10,0,0,4]",0.0
"F[10,0,1,1]",0.0
"F[10,0,1,2]",0.0
"F[10,0,1,3]",0.0
"F[10,0,1,4]",0.0
"F[10,0,2,1]",0.0
"F[10,0,2,2]",0.0
"F[10,0,2,3]",0.0
"F[10,0,2,4]",0.0
"F[10,0,3,1]",0.0
"F[10,0,3,2]",0.0
"F[10,0,3,3]",0.0
"F[10,0,3,4]",0.0
"F[10,1,0,1]",0.0
"F[10,1,0,2]",0.0
"F[10,1,0,3]",0.0
"F[10,1,0,4]",0.0
"F[10,1,1,1]",0.0
"F[10,1,1,2]",0.0
"F[10,1,1,3]",0.0
"F[10,1,1,4]",0.0
"F[10,1,2,1]",0.0
"F[10,1,2,2]",0.0
"F[10,1,2,3]",0.0
"F[10,1,2,4]",0.0
"F[10,1,3,1]",0.0
"F[10,1,3,2]",0.0
"F[10,1,3,3]",0.0
"F[10,1,3,4]",0.0
"F[10,2,0,1]",6.0
"F[10,2,0,2]",0.0
"F[10,2,0,3]",0.0
"F[10,2,0,4]",0.0
"F[10,2,1,1]",0.0
"F[10,2,1,2]",0.0
"F[10,2,1,3]",0.0
"F[10,2,1,4]",0.0
"F[10,2,2,1]",0.0
"F[10,2,2,2]",0.0
"F[10,2,2,3]",0.0
"F[10,2,2,4]",0.0
"F[10,2,3,1]",0.0
"F[10,2,3,2]",0.0
"F[10,2,3,3]",0.0
"F[10,2,3,4]",0.0
"F[10,3,0,1]",1.0
"F[10,3,0,2]",0.0
"F[10,3,0,3]",0.0
"F[10,3,0,4]",0.0
"F[10,3,1,1]",0.0
"F[10,3,1,2]",0.0
"F[10,3,1,3]",0.0
"F[10,3,1,4]",0.0
"F[10,3,2,1]",0.0
"F[10,3,2,2]",0.0
"F[10,3,2,3]",0.0
"F[10,3,2,4]",0.0
"F[10,3,3,1]",0.0
"F[10,3,3,2]",0.0
"F[10,3,3,3]",0.0
"F[10,3,3,4]",0.0
"F[10,4,0,1]",3.0
"F[10,4,0,2]",3.0
"F[10,4,0,3]",0.0
"F[10,4,0,4]",0.0
"F[10,4,1,1]",0.0
"F[10,4,1,2]",0.0
"F[10,4,1,3]",0.0
"F[10,4,1,4]",0.0
"F[10,4,2,1]",0.0
"F[10,4,2,2]",0.0
"F[10,4,2,3]",0.0
"F[10,4,2,4]",0.0
"F[10,4,3,1]",0.0
"F[10,4,3,2]",0.0
"F[10,4,3,3]",0.0
"F[10,4,3,4]",0.0
"F[10,5,0,1]",0.0
"F[10,5,0,2]",20.0
"F[10,5,0,3]",0.0
"F[10,5,0,4]",0.0
"F[10,5,1,1]",0.0
"F[10,5,1,2]",0.0
"F[10,5,1,3]",0.0
"F[10,5,1,4]",0.0
"F[10,5,2,1]",0.0
"F[10,5,2,2]",0.0
"F[10,5,2,3]",0.0
"F[10,5,2,4]",0.0
"F[10,5,3,1]",0.0
"F[10,5,3,2]",0.0
"F[10,5,3,3]",0.0
"F[10,5,3,4]",0.0
"F[10,6,0,1]",0.0
"F[10,6,0,2]",10.0
"F[10,6,0,3]",0.0
"F[10,6,0,4]",0.0
"F[10,6,1,1]",0.0
"F[10,6,1,2]",0.0
"F[10,6,1,3]",0.0
"F[10,6,1,4]",0.0
"F[10,6,2,1]",0.0
"F[10,6,2,2]",0.0
"F[10,6,2,3]",0.0
"F[10,6,2,4]",0.0
"F[10,6,3,1]",0.0
"F[10,6,3,2]",0.0
"F[10,6,3,3]",0.0
"F[10,6,3,4]",0.0
"F[10,7,0,1]",0.0
"F[10,7,0,2]",19.0
"F[10,7,0,3]",0.0
"F[10,7,0,4]",0.0
"F[10,7,1,1]",4.0
"F[10,7,1,2]",1.0
"F[10,7,1,3]",0.0
"F[10,7,1,4]",0.0
"F[10,7,2,1]",24.0
"F[10,7,2,2]",1.0
"F[10,7,2,3]",0.0
"F[10,7,2,4]",0.0
"F[10,7,3,1]",0.0
"F[10,7,3,2]",0.0
"F[10,7,3,3]",0.0
"F[10,7,3,4]",1.0
"F[10,8,0,1]",0.0
"F[10,8,0,2]",1.0
"F[10,8,0,3]",0.0
"F[10,8,0,4]",0.0
"F[10,8,1,1]",3.0
"F[10,8,1,2]",20.0
"F[10,8,1,3]",0.0
"F[10,8,1,4]",0.0
"F[10,8,2,1]",20.0
"F[10,8,2,2]",0.0
"F[10,8,2,3]",0.0
"F[10,8,2,4]",0.0
"F[10,8,3,1]",2.0
"F[10,8,3,2]",0.0
"F[10,8,3,3]",0.0
"F[10,8,3,4]",1.0
"F[10,9,0,1]",0.0
"F[10,9,0,2]",19.0
"F[10,9,0,3]",1.0
"F[10,9,0,4]",0.0
"F[10,9,1,1]",0.0
"F[10,9,1,2]",11.0
"F[10,9,1,3]",0.0
"F[10,9,1,4]",0.0
"F[10,9,2,1]",22.0
"F[10,9,2,2]",1.0
"F[10,9,2,3]",0.0
"F[10,9,2,4]",0.0
"F[10,9,3,1]",6.0
"F[10,9,3,2]",0.0
"F[10,9,3,3]",0.0
"F[10,9,3,4]",0.0
"F[10,10,0,1]",0.0
"F[10,10,0,2]",12.0
"F[10,10,0,3]",0.0
"F[10,10,0,4]",0.0
"F[10,10,1,1]",0.0
"F[10,10,1,2]",3.0
"F[10,10,1,3]",0.0
"F[10,10,1,4]",0.0
"F[10,10,2,1]",20.0
"F[10,10,2,2]",14.0
"F[10,10,2,3]",0.0
"F[10,10,2,4]",0.0
"F[10,10,3,1]",0.0
"F[10,10,3,2]",3.0
"F[10,10,3,3]",0.0
"F[10,10,3,4]",0.0
"F[10,11,0,1]",0.0
"F[10,11,0,2]",0.0
"F[10,11,0,3]",0.0
"F[10,11,0,4]",0.0
"F[10,11,1,1]",0.0
"F[10,11,1,2]",0.0
"F[10,11,1,3]",0.0
"F[10,11,1,4]",0.0
"F[10,11,2,1]",0.0
"F[10,11,2,2]",0.0
"F[10,11,2,3]",0.0
"F[10,11,2,4]",0.0
"F[10,11,3,1]",0.0
"F[10,11,3,2]",0.0
"F[10,11,3,3]",0.0
"F[10,11,3,4]",0.0
"F[10,12,0,1]",0.0
"F[10,12,0,2]",0.0
"F[10,12,0,3]",0.0
"F[10,12,0,4]",0.0
"F[10,12,1,1]",0.0
"F[10,12,1,2]",0.0
"F[10,12,1,3]",0.0
"F[10,12,1,4]",0.0
"F[10,12,2,1]",0.0
"F[10,12,2,2]",0.0
"F[10,12,2,3]",0.0
"F[10,12,2,4]",0.0
"F[10,12,3,1]",0.0
"F[10,12,3,2]",0.0
"F[10,12,3,3]",0.0
"F[10,12,3,4]",0.0
"F[10,13,0,1]",0.0
"F[10,13,0,2]",0.0
"F[10,13,0,3]",0.0
"F[10,13,0,4]",0.0
"F[10,13,1,1]",0.0
"F[10,13,1,2]",0.0
"F[10,13,1,3]",0.0
"F[10,13,1,4]",0.0
"F[10,13,2,1]",0.0
"F[10,13,2,2]",0.0
"F[10,13,2,3]",0.0
"F[10,13,2,4]",0.0
"F[10,13,3,1]",0.0
"F[10,13,3,2]",0.0
"F[10,13,3,3]",0.0
"F[10,13,3,4]",0.0
"F[10,14,0,1]",0.0
"F[10,14,0,2]",0.0
"F[10,14,0,3]",0.0
"F[10,14,0,4]",0.0
"F[10,14,1,1]",0.0
"F[10,14,1,2]",0.0
"F[10,14,1,3]",0.0
"F[10,14,1,4]",0.0
"F[10,14,2,1]",0.0
"F[10,14,2,2]",0.0
"F[10,14,2,3]",0.0
"F[10,14,2,4]",0.0
"F[10,14,3,1]",0.0
"F[10,14,3,2]",0.0
"F[10,14,3,3]",0.0
"F[10,14,3,4]",0.0
"F[10,15,0,1]",0.0
"F[10,15,0,2]",0.0
"F[10,15,0,3]",0.0
"F[10,15,0,4]",0.0
"F[10,15,1,1]",0.0
"F[10,15,1,2]",0.0
"F[10,15,1,3]",0.0
"F[10,15,1,4]",0.0
"F[10,15,2,1]",0.0
"F[10,15,2,2]",0.0
"F[10,15,2,3]",0.0
"F[10,15,2,4]",0.0
"F[10,15,3,1]",0.0
"F[10,15,3,2]",0.0
"F[10,15,3,3]",0.0
"F[10,15,3,4]",0.0
"F[11,0,0,1]",0.0
"F[11,0,0,2]",0.0
"F[11,0,0,3]",0.0
"F[11,0,0,4]",0.0
"F[11,0,1,1]",0.0
"F[11,0,1,2]",0.0
"F[11,0,1,3]",0.0
"F[11,0,1,4]",0.0
"F[11,0,2,1]",0.0
"F[11,0,2,2]",0.0
"F[11,0,2,3]",0.0
"F[11,0,2,4]",0.0
"F[11,0,3,1]",0.0
"F[11,0,3,2]",0.0
"F[11,0,3,3]",0.0
"F[11,0,3,4]",0.0
"F[11,1,0,1]",0.0
"F[11,1,0,2]",0.0
"F[11,1,0,3]",0.0
"F[11,1,0,4]",0.0
"F[11,1,1,1]",0.0
"F[11,1,1,2]",0.0
"F[11,1,1,3]",0.0
"F[11,1,1,4]",0.0
"F[11,1,2,1]",0.0
"F[11,1,2,2]",0.0
"F[11,1,2,3]",0.0
"F[11,1,2,4]",0.0
"F[11,1,3,1]",0.0
"F[11,1,3,2]",0.0
"F[11,1,3,3]",0.0
"F[11,1,3,4]",0.0
"F[11,2,0,1]",0.0
"F[11,2,0,2]",0.0
"F[11,2,0,3]",0.0
"F[11,2,0,4]",0.0
"F[11,2,1,1]",0.0
"F[11,2,1,2]",0.0
"F[11,2,1,3]",0.0
"F[11,2,1,4]",0.0
"F[11,2,2,1]",0.0
"F[11,2,2,2]",0.0
"F[11,2,2,3]",0.0
"F[11,2,2,4]",0.0
"F[11,2,3,1]",0.0
"F[11,2,3,2]",0.0
"F[11,2,3,3]",0.0
"F[11,2,3,4]",0.0
"F[11,3,0,1]",1.0
"F[11,3,0,2]",0.0
"F[11,3,0,3]",0.0
"F[11,3,0,4]",0.0
"F[11,3,1,1]",0.0
"F[11,3,1,2]",0.0
"F[11,3,1,3]",0.0
"F[11,3,1,4]",0.0
"F[11,3,2,1]",0.0
"F[11,3,2,2]",0.0
"F[11,3,2,3]",0.0
"F[11,3,2,4]",0.0
"F[11,3,3,1]",0.0
"F[11,3,3,2]",0.0
"F[11,3,3,3]",0.0
"F[11,3,3,4]",0.0
"F[11,4,0,1]",3.0
"F[11,4,0,2]",3.0
"F[11,4,0,3]",0.0
"F[11,4,0,4]",0.0
"F[11,4,1,1]",0.0
"F[11,4,1,2]",0.0
"F[11,4,1,3]",0.0
"F[11,4,1,4]",0.0
"F[11,4,2,1]",0.0
"F[11,4,2,2]",0.0
"F[11,4,2,3]",0.0
"F[11,4,2,4]",0.0
"F[11,4,3,1]",0.0
"F[11,4,3,2]",0.0
"F[11,4,3,3]",0.0
"F[11,4,3,4]",0.0
"F[11,5,0,1]",0.0
"F[11,5,0,2]",9.0
"F[11,5,0,3]",0.0
"F[11,5,0,4]",0.0
"F[11,5,1,1]",0.0
"F[11,5,1,2]",0.0
"F[11,5,1,3]",0.0
"F[11,5,1,4]",0.0
"F[11,5,2,1]",0.0
"F[11,5,2,2]",0.0
"F[11,5,2,3]",0.0
"F[11,5,2,4]",0.0
"F[11,5,3,1]",0.0
"F[11,5,3,2]",0.0
"F[11,5,3,3]",0.0
"F[11,5,3,4]",0.0
"F[11,6,0,1]",0.0
"F[11,6,0,2]",10.0
"F[11,6,0,3]",0.0
"F[11,6,0,4]",0.0
"F[11,6,1,1]",0.0
"F[11,6,1,2]",0.0
"F[11,6,1,3]",0.0
"F[11,6,1,4]",0.0
"F[11,6,2,1]",0.0
"F[11,6,2,2]",0.0
"F[11,6,2,3]",0.0
"F[11,6,2,4]",0.0
"F[11,6,3,1]",0.0
"F[11,6,3,2]",0.0
"F[11,6,3,3]",0.0
"F[11,6,3,4]",0.0
"F[11,7,0,1]",0.0
"F[11,7,0,2]",19.0
"F[11,7,0,3]",0.0
"F[11,7,0,4]",0.0
"F[11,7,1,1]",2.0
"F[11,7,1,2]",1.0
"F[11,7,1,3]",0.0
"F[11,7,1,4]",0.0
"F[11,7,2,1]",0.0
"F[11,7,2,2]",0.0
"F[11,7,2,3]",0.0
"F[11,7,2,4]",0.0
"F[11,7,3,1]",0.0
"F[11,7,3,2]",0.0
"F[11,7,3,3]",0.0
"F[11,7,3,4]",0.0
"F[11,8,0,1]",0.0
"F[11,8,0,2]",1.0
"F[11,8,0,3]",0.0
"F[11,8,0,4]",0.0
"F[11,8,1,1]",3.0
"F[11,8,1,2]",20.0
"F[11,8,1,3]",0.0
"F[11,8,1,4]",0.0
"F[11,8,2,1]",19.0
"F[11,8,2,2]",0.0
"F[11,8,2,3]",0.0
"F[11,8,2,4]",0.0
"F[11,8,3,1]",0.0
"F[11,8,3,2]",0.0
"F[11,8,3,3]",0.0
"F[11,8,3,4]",1.0
"F[11,9,0,1]",0.0
"F[11,9,0,2]",19.0
"F[11,9,0,3]",1.0
"F[11,9,0,4]",0.0
"F[11,9,1,1]",0.0
"F[11,9,1,2]",11.0
"F[11,9,1,3]",0.0
"F[11,9,1,4]",0.0
"F[11,9,2,1]",22.0
"F[11,9,2,2]",1.0
"F[11,9,2,3]",0.0
"F[11,9,2,4]",0.0
"F[11,9,3,1]",4.0
"F[11,9,3,2]",0.0
"F[11,9,3,3]",0.0
"F[11,9,3,4]",0.0
"F[11,10,0,1]",0.0
"F[11,10,0,2]",12.0
"F[11,10,0,3]",0.0
"F[11,10,0,4]",0.0
"F[11,10,1,1]",0.0
"F[11,10,1,2]",3.0
"F[11,10,1,3]",0.0
"F[11,10,1,4]",0.0
"F[11,10,2,1]",20.0
"F[11,10,2,2]",14.0
"F[11,10,2,3]",0.0
"F[11,10,2,4]",0.0
"F[11,10,3,1]",0.0
"F[11,10,3,2]",3.0
"F[11,10,3,3]",0.0
"F[11,10,3,4]",0.0
"F[11,11,0,1]",0.0
"F[11,11,0,2]",21.0
"F[11,11,0,3]",0.0
"F[11,11,0,4]",0.0
"F[11,11,1,1]",0.0
"F[11,11,1,2]",3.0
"F[11,11,1,3]",0.0
"F[11,11,1,4]",0.0
"F[11,11,2,1]",22.0
"F[11,11,2,2]",7.0
"F[11,11,2,3]",0.0
"F[11,11,2,4]",0.0
"F[11,11,3,1]",0.0
"F[11,11,3,2]",3.0
"F[11,11,3,3]",2.0
"F[11,11,3,4]",0.0
"F[11,12,0,1]",0.0
"F[11,12,0,2]",0.0
"F[11,12,0,3]",0.0
"F[11,12,0,4]",0.0
"F[11,12,1,1]",0.0
"F[11,12,1,2]",0.0
"F[11,12,1,3]",0.0
"F[11,12,1,4]",0.0
"F[11,12,2,1]",0.0
"F[11,12,2,2]",0.0
"F[11,12,2,3]",0.0
"F[11,12,2,4]",0.0
"F[11,12,3,1]",0.0
"F[11,12,3,2]",0.0
"F[11,12,3,3]",0.0
"F[11,12,3,4]",0.0
"F[11,13,0,1]",0.0
"F[11,13,0,2]",0.0
"F[11,13,0,3]",0.0
"F[11,13,0,4]",0.0
"F[11,13,1,1]",0.0
"F[11,13,1,2]",0.0
"F[11,13,1,3]",0.0
"F[11,13,1,4]",0.0
"F[11,13,2,1]",0.0
"F[11,13,2,2]",0.0
"F[11,13,2,3]",0.0
"F[11,13,2,4]",0.0
"F[11,13,3,1]",0.0
"F[11,13,3,2]",0.0
"F[11,13,3,3]",0.0
"F[11,13,3,4]",0.0
"F[11,14,0,1]",0.0
"F[11,14,0,2]",0.0
"F[11,14,0,3]",0.0
"F[11,14,0,4]",0.0
"F[11,14,1,1]",0.0
"F[11,14,1,2]",0.0
"F[11,14,1,3]",0.0
"F[11,14,1,4]",0.0
"F[11,14,2,1]",0.0
"F[11,14,2,2]",0.0
"F[11,14,2,3]",0.0
"F[11,14,2,4]",0.0
"F[11,14,3,1]",0.0
"F[11,14,3,2]",0.0
"F[11,14,3,3]",0.0
"F[11,14,3,4]",0.0
"F[11,15,0,1]",0.0
"F[11,15,0,2]",0.0
"F[11,15,0,3]",0.0
"F[11,15,0,4]",0.0
"F[11,15,1,1]",0.0
"F[11,15,1,2]",0.0
"F[11,15,1,3]",0.0
"F[11,15,1,4]",0.0
"F[11,15,2,1]",0.0
"F[11,15,2,2]",0.0
"F[11,15,2,3]",0.0
"F[11,15,2,4]",0.0
"F[11,15,3,1]",0.0
"F[11,15,3,2]",0.0
"F[11,15,3,3]",0.0
"F[11,15,3,4]",0.0
"F[12,0,0,1]",0.0
"F[12,0,0,2]",0.0
"F[12,0,0,3]",0.0
"F[12,0,0,4]",0.0
"F[12,0,1,1]",0.0
"F[12,0,1,2]",0.0
"F[12,0,1,3]",0.0
"F[12,0,1,4]",0.0
"F[12,0,2,1]",0.0
"F[12,0,2,2]",0.0
"F[12,0,2,3]",0.0
"F[12,0,2,4]",0.0
"F[12,0,3,1]",0.0
"F[12,0,3,2]",0.0
"F[12,0,3,3]",0.0
"F[12,0,3,4]",0.0
"F[12,1,0,1]",0.0
"F[12,1,0,2]",0.0
"F[12,1,0,3]",0.0
"F[12,1,0,4]",0.0
"F[12,1,1,1]",0.0
"F[12,1,1,2]",0.0
"F[12,1,1,3]",0.0
"F[12,1,1,4]",0.0
"F[12,1,2,1]",0.0
"F[12,1,2,2]",0.0
"F[12,1,2,3]",0.0
"F[12,1,2,4]",0.0
"F[12,1,3,1]",0.0
"F[12,1,3,2]",0.0
"F[12,1,3,3]",0.0
"F[12,1,3,4]",0.0
"F[12,2,0,1]",0.0
"F[12,2,0,2]",0.0
"F[12,2,0,3]",0.0
"F[12,2,0,4]",0.0
"F[12,2,1,1]",0.0
"F[12,2,1,2]",0.0
"F[12,2,1,3]",0.0
"F[12,2,1,4]",0.0
"F[12,2,2,1]",0.0
"F[12,2,2,2]",0.0
"F[12,2,2,3]",0.0
"F[12,2,2,4]",0.0
"F[12,2,3,1]",0.0
"F[12,2,3,2]",0.0
"F[12,2,3,3]",0.0
"F[12,2,3,4]",0.0
"F[12,3,0,1]",0.0
"F[12,3,0,2]",0.0
"F[12,3,0,3]",0.0
"F[12,3,0,4]",0.0
"F[12,3,1,1]",0.0
"F[12,3,1,2]",0.0
"F[12,3,1,3]",0.0
"F[12,3,1,4]",0.0
"F[12,3,2,1]",0.0
"F[12,3,2,2]",0.0
"F[12,3,2,3]",0.0
"F[12,3,2,4]",0.0
"F[12,3,3,1]",0.0
"F[12,3,3,2]",0.0
"F[12,3,3,3]",0.0
"F[12,3,3,4]",0.0
"F[12,4,0,1]",0.0
"F[12,4,0,2]",3.0
"F[12,4,0,3]",0.0
"F[12,4,0,4]",0.0
"F[12,4,1,1]",0.0
"F[12,4,1,2]",0.0
"F[12,4,1,3]",0.0
"F[12,4,1,4]",0.0
"F[12,4,2,1]",0.0
"F[12,4,2,2]",0.0
"F[12,4,2,3]",0.0
"F[12,4,2,4]",0.0
"F[12,4,3,1]",0.0
"F[12,4,3,2]",0.0
"F[12,4,3,3]",0.0
"F[12,4,3,4]",0.0
"F[12,5,0,1]",0.0
"F[12,5,0,2]",9.0
"F[12,5,0,3]",0.0
"F[12,5,0,4]",0.0
"F[12,5,1,1]",0.0
"F[12,5,1,2]",0.0
"F[12,5,1,3]",0.0
"F[12,5,1,4]",0.0
"F[12,5,2,1]",0.0
"F[12,5,2,2]",0.0
"F[12,5,2,3]",0.0
"F[12,5,2,4]",0.0
"F[12,5,3,1]",0.0
"F[12,5,3,2]",0.0
"F[12,5,3,3]",0.0
"F[12,5,3,4]",0.0
"F[12,6,0,1]",0.0
"F[12,6,0,2]",10.0
"F[12,6,0,3]",0.0
"F[12,6,0,4]",0.0
"F[12,6,1,1]",0.0
"F[12,6,1,2]",0.0
"F[12,6,1,3]",0.0
"F[12,6,1,4]",0.0
"F[12,6,2,1]",0.0
"F[12,6,2,2]",0.0
"F[12,6,2,3]",0.0
"F[12,6,2,4]",0.0
"F[12,6,3,1]",0.0
"F[12,6,3,2]",0.0
"F[12,6,3,3]",0.0
"F[12,6,3,4]",0.0
"F[12,7,0,1]",0.0
"F[12,7,0,2]",19.0
"F[12,7,0,3]",0.0
"F[12,7,0,4]",0.0
"F[12,7,1,1]",1.0
"F[12,7,1,2]",0.0
"F[12,7,1,3]",0.0
"F[12,7,1,4]",0.0
"F[12,7,2,1]",0.0
"F[12,7,2,2]",0.0
"F[12,7,2,3]",0.0
"F[12,7,2,4]",0.0
"F[12,7,3,1]",0.0
"F[12,7,3,2]",0.0
"F[12,7,3,3]",0.0
"F[12,7,3,4]",0.0
"F[12,8,0,1]",0.0
"F[12,8,0,2]",1.0
"F[12,8,0,3]",0.0
"F[12,8,0,4]",0.0
