Solver_Var,Solver_Value,Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km),Size,p_year,Ftype,ratio,Demand,Demand_id,age,k,T_val
"F[9,9,0,3]",1.0,2032,Diesel_S1_2032,1,Fleet,HVO,0,0.0,S1,2032,Diesel,1.0,0.0,S1_0_2032,1,3,0
"F[9,9,1,2]",11.0,2032,LNG_S2_2032,11,Fleet,BioLNG,0,0.0,S2,2032,LNG,1.0,0.0,S2_0_2032,1,2,0
"F[9,9,2,1]",22.0,2032,LNG_S3_2032,22,Fleet,LNG,0,0.0,S3,2032,LNG,1.0,0.0,S3_0_2032,1,1,0
"F[9,9,2,2]",1.0,2032,LNG_S3_2032,1,Fleet,BioLNG,0,0.0,S3,2032,LNG,1.0,0.0,S3_0_2032,1,2,0
"F[9,9,3,1]",6.0,2032,LNG_S4_2032,6,Fleet,LNG,0,0.0,S4,2032,LNG,1.0,0.0,S4_0_2032,1,1,0
"F[10,2,0,1]",6.0,2033,LNG_S1_2025,6,Fleet,LNG,0,0.0,S1,2025,LNG,1.0,0.0,S1_0_2033,9,1,0
"F[10,3,0,1]",1.0,2033,LNG_S1_2026,1,Fleet,LNG,0,0.0,S1,2026,LNG,1.0,0.0,S1_0_2033,8,1,0
"F[10,4,0,1]",3.0,2033,LNG_S1_2027,3,Fleet,LNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2033,7,1,0
"F[10,4,0,2]",3.0,2033,LNG_S1_2027,3,Fleet,BioLNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2033,7,2,0
"F[10,5,0,2]",20.0,2033,LNG_S1_2028,20,Fleet,BioLNG,0,0.0,S1,2028,LNG,1.0,0.0,S1_0_2033,6,2,0
"F[10,6,0,2]",10.0,2033,LNG_S1_2029,10,Fleet,BioLNG,0,0.0,S1,2029,LNG,1.0,0.0,S1_0_2033,5,2,0
"F[10,7,0,2]",19.0,2033,LNG_S1_2030,19,Fleet,BioLNG,0,0.0,S1,2030,LNG,1.0,0.0,S1_0_2033,4,2,0
"F[10,7,1,1]",4.0,2033,LNG_S2_2030,4,Fleet,LNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2033,4,1,0
"F[10,7,1,2]",1.0,2033,LNG_S2_2030,1,Fleet,BioLNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2033,4,2,0
"F[10,7,2,1]",24.0,2033,LNG_S3_2030,24,Fleet,LNG,0,0.0,S3,2030,LNG,1.0,0.0,S3_0_2033,4,1,0
"F[10,7,2,2]",1.0,2033,LNG_S3_2030,1,Fleet,BioLNG,0,0.0,S3,2030,LNG,1.0,0.0,S3_0_2033,4,2,0
"F[10,7,3,4]",1.0,2033,Diesel_S4_2030,1,Fleet,B20,0,0.0,S4,2030,Diesel,1.0,0.0,S4_0_2033,4,4,0
"F[10,8,0,2]",1.0,2033,LNG_S1_2031,1,Fleet,BioLNG,0,0.0,S1,2031,LNG,1.0,0.0,S1_0_2033,3,2,0
"F[10,8,1,1]",3.0,2033,LNG_S2_2031,3,Fleet,LNG,0,0.0,S2,2031,LNG,1.0,0.0,S2_0_2033,3,1,0
"F[10,8,1,2]",20.0,2033,LNG_S2_2031,20,Fleet,BioLNG,0,0.0,S2,2031,LNG,1.0,0.0,S2_0_2033,3,2,0
"F[10,8,2,1]",20.0,2033,LNG_S3_2031,20,Fleet,LNG,0,0.0,S3,2031,LNG,1.0,0.0,S3_0_2033,3,1,0
"F[10,8,3,1]",2.0,2033,LNG_S4_2031,2,Fleet,LNG,0,0.0,S4,2031,LNG,1.0,0.0,S4_0_2033,3,1,0
"F[10,8,3,4]",1.0,2033,Diesel_S4_2031,1,Fleet,B20,0,0.0,S4,2031,Diesel,1.0,0.0,S4_0_2033,3,4,0
"F[10,9,0,2]",19.0,2033,LNG_S1_2032,19,Fleet,BioLNG,0,0.0,S1,2032,LNG,1.0,0.0,S1_0_2033,2,2,0
"F[10,9,0,3]",1.0,2033,Diesel_S1_2032,1,Fleet,HVO,0,0.0,S1,2032,Diesel,1.0,0.0,S1_0_2033,2,3,0
"F[10,9,1,2]",11.0,2033,LNG_S2_2032,11,Fleet,BioLNG,0,0.0,S2,2032,LNG,1.0,0.0,S2_0_2033,2,2,0
"F[10,9,2,1]",22.0,2033,LNG_S3_2032,22,Fleet,LNG,0,0.0,S3,2032,LNG,1.0,0.0,S3_0_2033,2,1,0
"F[10,9,2,2]",1.0,2033,LNG_S3_2032,1,Fleet,BioLNG,0,0.0,S3,2032,LNG,1.0,0.0,S3_0_2033,2,2,0
"F[10,9,3,1]",6.0,2033,LNG_S4_2032,6,Fleet,LNG,0,0.0,S4,2032,LNG,1.0,0.0,S4_0_2033,2,1,0
"F[10,10,0,2]",12.0,2033,LNG_S1_2033,12,Fleet,BioLNG,0,0.0,S1,2033,LNG,1.0,0.0,S1_0_2033,1,2,0
"F[10,10,1,2]",3.0,2033,LNG_S2_2033,3,Fleet,BioLNG,0,0.0,S2,2033,LNG,1.0,0.0,S2_0_2033,1,2,0
"F[10,10,2,1]",20.0,2033,LNG_S3_2033,20,Fleet,LNG,0,0.0,S3,2033,LNG,1.0,0.0,S3_0_2033,1,1,0
"F[10,10,2,2]",14.0,2033,LNG_S3_2033,14,Fleet,BioLNG,0,0.0,S3,2033,LNG,1.0,0.0,S3_0_2033,1,2,0
"F[10,10,3,2]",3.0,2033,LNG_S4_2033,3,Fleet,BioLNG,0,0.0,S4,2033,LNG,1.0,0.0,S4_0_2033,1,2,0
"F[11,3,0,1]",1.0,2034,LNG_S1_2026,1,Fleet,LNG,0,0.0,S1,2026,LNG,1.0,0.0,S1_0_2034,9,1,0
"F[11,4,0,1]",3.0,2034,LNG_S1_2027,3,Fleet,LNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2034,8,1,0
"F[11,4,0,2]",3.0,2034,LNG_S1_2027,3,Fleet,BioLNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2034,8,2,0
"F[11,5,0,2]",9.0,2034,LNG_S1_2028,9,Fleet,BioLNG,0,0.0,S1,2028,LNG,1.0,0.0,S1_0_2034,7,2,0
"F[11,6,0,2]",10.0,2034,LNG_S1_2029,10,Fleet,BioLNG,0,0.0,S1,2029,LNG,1.0,0.0,S1_0_2034,6,2,0
"F[11,7,0,2]",19.0,2034,LNG_S1_2030,19,Fleet,BioLNG,0,0.0,S1,2030,LNG,1.0,0.0,S1_0_2034,5,2,0
"F[11,7,1,1]",2.0,2034,LNG_S2_2030,2,Fleet,LNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2034,5,1,0
"F[11,7,1,2]",1.0,2034,LNG_S2_2030,1,Fleet,BioLNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2034,5,2,0
"F[11,8,0,2]",1.0,2034,LNG_S1_2031,1,Fleet,BioLNG,0,0.0,S1,2031,LNG,1.0,0.0,S1_0_2034,4,2,0
"F[11,8,1,1]",3.0,2034,LNG_S2_2031,3,Fleet,LNG,0,0.0,S2,2031,LNG,1.0,0.0,S2_0_2034,4,1,0
"F[11,8,1,2]",20.0,2034,LNG_S2_2031,20,Fleet,BioLNG,0,0.0,S2,2031,LNG,1.0,0.0,S2_0_2034,4,2,0
"F[11,8,2,1]",19.0,2034,LNG_S3_2031,19,Fleet,LNG,0,0.0,S3,2031,LNG,1.0,0.0,S3_0_2034,4,1,0
"F[11,8,3,4]",1.0,2034,Diesel_S4_2031,1,Fleet,B20,0,0.0,S4,2031,Diesel,1.0,0.0,S4_0_2034,4,4,0
"F[11,9,0,2]",19.0,2034,LNG_S1_2032,19,Fleet,BioLNG,0,0.0,S1,2032,LNG,1.0,0.0,S1_0_2034,3,2,0
"F[11,9,0,3]",1.0,2034,Diesel_S1_2032,1,Fleet,HVO,0,0.0,S1,2032,Diesel,1.0,0.0,S1_0_2034,3,3,0
"F[11,9,1,2]",11.0,2034,LNG_S2_2032,11,Fleet,BioLNG,0,0.0,S2,2032,LNG,1.0,0.0,S2_0_2034,3,2,0
"F[11,9,2,1]",22.0,2034,LNG_S3_2032,22,Fleet,LNG,0,0.0,S3,2032,LNG,1.0,0.0,S3_0_2034,3,1,0
"F[11,9,2,2]",1.0,2034,LNG_S3_2032,1,Fleet,BioLNG,0,0.0,S3,2032,LNG,1.0,0.0,S3_0_2034,3,2,0
"F[11,9,3,1]",4.0,2034,LNG_S4_2032,4,Fleet,LNG,0,0.0,S4,2032,LNG,1.0,0.0,S4_0_2034,3,1,0
"F[11,10,0,2]",12.0,2034,LNG_S1_2033,12,Fleet,BioLNG,0,0.0,S1,2033,LNG,1.0,0.0,S1_0_2034,2,2,0
"F[11,10,1,2]",3.0,2034,LNG_S2_2033,3,Fleet,BioLNG,0,0.0,S2,2033,LNG,1.0,0.0,S2_0_2034,2,2,0
"F[11,10,2,1]",20.0,2034,LNG_S3_2033,20,Fleet,LNG,0,0.0,S3,2033,LNG,1.0,0.0,S3_0_2034,2,1,0
"F[11,10,2,2]",14.0,2034,LNG_S3_2033,14,Fleet,BioLNG,0,0.0,S3,2033,LNG,1.0,0.0,S3_0_2034,2,2,0
"F[11,10,3,2]",3.0,2034,LNG_S4_2033,3,Fleet,BioLNG,0,0.0,S4,2033,LNG,1.0,0.0,S4_0_2034,2,2,0
"F[11,11,0,2]",21.0,2034,LNG_S1_2034,21,Fleet,BioLNG,0,0.0,S1,2034,LNG,1.0,0.0,S1_0_2034,1,2,0
"F[11,11,1,2]",3.0,2034,LNG_S2_2034,3,Fleet,BioLNG,0,0.0,S2,2034,LNG,1.0,0.0,S2_0_2034,1,2,0
"F[11,11,2,1]",22.0,2034,LNG_S3_2034,22,Fleet,LNG,0,0.0,S3,2034,LNG,1.0,0.0,S3_0_2034,1,1,0
"F[11,11,2,2]",7.0,2034,LNG_S3_2034,7,Fleet,BioLNG,0,0.0,S3,2034,LNG,1.0,0.0,S3_0_2034,1,2,0
"F[11,11,3,2]",3.0,2034,LNG_S4_2034,3,Fleet,BioLNG,0,0.0,S4,2034,LNG,1.0,0.0,S4_0_2034,1,2,0
"F[11,11,3,3]",2.0,2034,Diesel_S4_2034,2,Fleet,HVO,0,0.0,S4,2034,Diesel,1.0,0.0,S4_0_2034,1,3,0
"F[12,4,0,2]",3.0,2035,LNG_S1_2027,3,Fleet,BioLNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2035,9,2,0
"F[12,5,0,2]",9.0,2035,LNG_S1_2028,9,Fleet,BioLNG,0,0.0,S1,2028,LNG,1.0,0.0,S1_0_2035,8,2,0
"F[12,6,0,2]",10.0,2035,LNG_S1_2029,10,Fleet,BioLNG,0,0.0,S1,2029,LNG,1.0,0.0,S1_0_2035,7,2,0
"F[12,7,0,2]",19.0,2035,LNG_S1_2030,19,Fleet,BioLNG,0,0.0,S1,2030,LNG,1.0,0.0,S1_0_2035,6,2,0
"F[12,7,1,1]",1.0,2035,LNG_S2_2030,1,Fleet,LNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2035,6,1,0
"F[12,8,0,2]",1.0,2035,LNG_S1_2031,1,Fleet,BioLNG,0,0.0,S1,2031,LNG,1.0,0.0,S1_0_2035,5,2,0
"F[12,8,3,4]",1.0,2035,Diesel_S4_2031,1,Fleet,B20,0,0.0,S4,2031,Diesel,1.0,0.0,S4_0_2035,5,4,0
"F[12,9,0,2]",19.0,2035,LNG_S1_2032,19,Fleet,BioLNG,0,0.0,S1,2032,LNG,1.0,0.0,S1_0_2035,4,2,0
"F[12,9,0,3]",1.0,2035,Diesel_S1_2032,1,Fleet,HVO,0,0.0,S1,2032,Diesel,1.0,0.0,S1_0_2035,4,3,0
"F[12,9,1,2]",11.0,2035,LNG_S2_2032,11,Fleet,BioLNG,0,0.0,S2,2032,LNG,1.0,0.0,S2_0_2035,4,2,0
"F[12,9,2,1]",22.0,2035,LNG_S3_2032,22,Fleet,LNG,0,0.0,S3,2032,LNG,1.0,0.0,S3_0_2035,4,1,0
"F[12,9,2,2]",1.0,2035,LNG_S3_2032,1,Fleet,BioLNG,0,0.0,S3,2032,LNG,1.0,0.0,S3_0_2035,4,2,0
"F[12,10,0,2]",12.0,2035,LNG_S1_2033,12,Fleet,BioLNG,0,0.0,S1,2033,LNG,1.0,0.0,S1_0_2035,3,2,0
"F[12,10,1,2]",3.0,2035,LNG_S2_2033,3,Fleet,BioLNG,0,0.0,S2,2033,LNG,1.0,0.0,S2_0_2035,3,2,0
"F[12,10,2,1]",20.0,2035,LNG_S3_2033,20,Fleet,LNG,0,0.0,S3,2033,LNG,1.0,0.0,S3_0_2035,3,1,0
"F[12,10,2,2]",14.0,2035,LNG_S3_2033,14,Fleet,BioLNG,0,0.0,S3,2033,LNG,1.0,0.0,S3_0_2035,3,2,0
"F[12,10,3,2]",3.0,2035,LNG_S4_2033,3,Fleet,BioLNG,0,0.0,S4,2033,LNG,1.0,0.0,S4_0_2035,3,2,0
"F[12,11,0,2]",21.0,2035,LNG_S1_2034,21,Fleet,BioLNG,0,0.0,S1,2034,LNG,1.0,0.0,S1_0_2035,2,2,0
"F[12,11,1,2]",3.0,2035,LNG_S2_2034,3,Fleet,BioLNG,0,0.0,S2,2034,LNG,1.0,0.0,S2_0_2035,2,2,0
"F[12,11,2,1]",22.0,2035,LNG_S3_2034,22,Fleet,LNG,0,0.0,S3,2034,LNG,1.0,0.0,S3_0_2035,2,1,0
"F[12,11,2,2]",7.0,2035,LNG_S3_2034,7,Fleet,BioLNG,0,0.0,S3,2034,LNG,1.0,0.0,S3_0_2035,2,2,0
"F[12,11,3,2]",3.0,2035,LNG_S4_2034,3,Fleet,BioLNG,0,0.0,S4,2034,LNG,1.0,0.0,S4_0_2035,2,2,0
"F[12,11,3,3]",2.0,2035,Diesel_S4_2034,2,Fleet,HVO,0,0.0,S4,2034,Diesel,1.0,0.0,S4_0_2035,2,3,0
"F[12,12,0,2]",4.0,2035,LNG_S1_2035,4,Fleet,BioLNG,0,0.0,S1,2035,LNG,1.0,0.0,S1_0_2035,1,2,0
"F[12,12,1,2]",26.0,2035,LNG_S2_2035,26,Fleet,BioLNG,0,0.0,S2,2035,LNG,1.0,0.0,S2_0_2035,1,2,0
"F[12,12,2,1]",16.0,2035,LNG_S3_2035,16,Fleet,LNG,0,0.0,S3,2035,LNG,1.0,0.0,S3_0_2035,1,1,0
"F[12,12,2,2]",6.0,2035,LNG_S3_2035,6,Fleet,BioLNG,0,0.0,S3,2035,LNG,1.0,0.0,S3_0_2035,1,2,0
"F[12,12,3,2]",5.0,2035,LNG_S4_2035,5,Fleet,BioLNG,0,0.0,S4,2035,LNG,1.0,0.0,S4_0_2035,1,2,0
"F[13,5,0,2]",9.0,2036,LNG_S1_2028,9,Fleet,BioLNG,0,0.0,S1,2028,LNG,1.0,0.0,S1_0_2036,9,2,0
"F[13,6,0,2]",10.0,2036,LNG_S1_2029,10,Fleet,BioLNG,0,0.0,S1,2029,LNG,1.0,0.0,S1_0_2036,8,2,0
"F[13,7,0,2]",19.0,2036,LNG_S1_2030,19,Fleet,BioLNG,0,0.0,S1,2030,LNG,1.0,0.0,S1_0_2036,7,2,0
"F[13,7,1,1]",1.0,2036,LNG_S2_2030,1,Fleet,LNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2036,7,1,0
"F[13,8,0,2]",1.0,2036,LNG_S1_2031,1,Fleet,BioLNG,0,0.0,S1,2031,LNG,1.0,0.0,S1_0_2036,6,2,0
"F[13,8,3,4]",1.0,2036,Diesel_S4_2031,1,Fleet,B20,0,0.0,S4,2031,Diesel,1.0,0.0,S4_0_2036,6,4,0
"F[13,9,0,2]",1.0,2036,LNG_S1_2032,1,Fleet,BioLNG,0,0.0,S1,2032,LNG,1.0,0.0,S1_0_2036,5,2,0
"F[13,9,0,3]",1.0,2036,Diesel_S1_2032,1,Fleet,HVO,0,0.0,S1,2032,Diesel,1.0,0.0,S1_0_2036,5,3,0
"F[13,9,2,1]",2.0,2036,LNG_S3_2032,2,Fleet,LNG,0,0.0,S3,2032,LNG,1.0,0.0,S3_0_2036,5,1,0
"F[13,10,0,2]",12.0,2036,LNG_S1_2033,12,Fleet,BioLNG,0,0.0,S1,2033,LNG,1.0,0.0,S1_0_2036,4,2,0
"F[13,10,1,2]",3.0,2036,LNG_S2_2033,3,Fleet,BioLNG,0,0.0,S2,2033,LNG,1.0,0.0,S2_0_2036,4,2,0
"F[13,10,2,1]",20.0,2036,LNG_S3_2033,20,Fleet,LNG,0,0.0,S3,2033,LNG,1.0,0.0,S3_0_2036,4,1,0
"F[13,10,2,2]",14.0,2036,LNG_S3_2033,14,Fleet,BioLNG,0,0.0,S3,2033,LNG,1.0,0.0,S3_0_2036,4,2,0
"F[13,10,3,2]",3.0,2036,LNG_S4_2033,3,Fleet,BioLNG,0,0.0,S4,2033,LNG,1.0,0.0,S4_0_2036,4,2,0
"F[13,11,0,2]",21.0,2036,LNG_S1_2034,21,Fleet,BioLNG,0,0.0,S1,2034,LNG,1.0,0.0,S1_0_2036,3,2,0
"F[13,11,1,2]",3.0,2036,LNG_S2_2034,3,Fleet,BioLNG,0,0.0,S2,2034,LNG,1.0,0.0,S2_0_2036,3,2,0
"F[13,11,2,1]",22.0,2036,LNG_S3_2034,22,Fleet,LNG,0,0.0,S3,2034,LNG,1.0,0.0,S3_0_2036,3,1,0
"F[13,11,2,2]",7.0,2036,LNG_S3_2034,7,Fleet,BioLNG,0,0.0,S3,2034,LNG,1.0,0.0,S3_0_2036,3,2,0
"F[13,11,3,2]",3.0,2036,LNG_S4_2034,3,Fleet,BioLNG,0,0.0,S4,2034,LNG,1.0,0.0,S4_0_2036,3,2,0
"F[13,11,3,3]",2.0,2036,Diesel_S4_2034,2,Fleet,HVO,0,0.0,S4,2034,Diesel,1.0,0.0,S4_0_2036,3,3,0
"F[13,12,0,2]",4.0,2036,LNG_S1_2035,4,Fleet,BioLNG,0,0.0,S1,2035,LNG,1.0,0.0,S1_0_2036,2,2,0
"F[13,12,1,2]",26.0,2036,LNG_S2_2035,26,Fleet,BioLNG,0,0.0,S2,2035,LNG,1.0,0.0,S2_0_2036,2,2,0
"F[13,12,2,1]",16.0,2036,LNG_S3_2035,16,Fleet,LNG,0,0.0,S3,2035,LNG,1.0,0.0,S3_0_2036,2,1,0
"F[13,12,2,2]",6.0,2036,LNG_S3_2035,6,Fleet,BioLNG,0,0.0,S3,2035,LNG,1.0,0.0,S3_0_2036,2,2,0
"F[13,12,3,2]",5.0,2036,LNG_S4_2035,5,Fleet,BioLNG,0,0.0,S4,2035,LNG,1.0,0.0,S4_0_2036,2,2,0
"F[13,13,0,2]",24.0,2036,LNG_S1_2036,24,Fleet,BioLNG,0,0.0,S1,2036,LNG,1.0,0.0,S1_0_2036,1,2,0
"F[13,13,1,2]",13.0,2036,LNG_S2_2036,13,Fleet,BioLNG,0,0.0,S2,2036,LNG,1.0,0.0,S2_0_2036,1,2,0
"F[13,13,2,1]",6.0,2036,LNG_S3_2036,6,Fleet,LNG,0,0.0,S3,2036,LNG,1.0,0.0,S3_0_2036,1,1,0
"F[13,13,2,2]",16.0,2036,LNG_S3_2036,16,Fleet,BioLNG,0,0.0,S3,2036,LNG,1.0,0.0,S3_0_2036,1,2,0
"F[14,6,0,2]",10.0,2037,LNG_S1_2029,10,Fleet,BioLNG,0,0.0,S1,2029,LNG,1.0,0.0,S1_0_2037,9,2,0
"F[14,7,0,2]",19.0,2037,LNG_S1_2030,19,Fleet,BioLNG,0,0.0,S1,2030,LNG,1.0,0.0,S1_0_2037,8,2,0
"F[14,7,1,1]",1.0,2037,LNG_S2_2030,1,Fleet,LNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2037,8,1,0
"F[14,8,0,2]",1.0,2037,LNG_S1_2031,1,Fleet,BioLNG,0,0.0,S1,2031,LNG,1.0,0.0,S1_0_2037,7,2,0
"F[14,10,0,2]",12.0,2037,LNG_S1_2033,12,Fleet,BioLNG,0,0.0,S1,2033,LNG,1.0,0.0,S1_0_2037,5,2,0
"F[14,11,0,2]",21.0,2037,LNG_S1_2034,21,Fleet,BioLNG,0,0.0,S1,2034,LNG,1.0,0.0,S1_0_2037,4,2,0
"F[14,11,1,2]",3.0,2037,LNG_S2_2034,3,Fleet,BioLNG,0,0.0,S2,2034,LNG,1.0,0.0,S2_0_2037,4,2,0
"F[14,11,2,1]",22.0,2037,LNG_S3_2034,22,Fleet,LNG,0,0.0,S3,2034,LNG,1.0,0.0,S3_0_2037,4,1,0
"F[14,11,2,2]",7.0,2037,LNG_S3_2034,7,Fleet,BioLNG,0,0.0,S3,2034,LNG,1.0,0.0,S3_0_2037,4,2,0
"F[14,11,3,2]",3.0,2037,LNG_S4_2034,3,Fleet,BioLNG,0,0.0,S4,2034,LNG,1.0,0.0,S4_0_2037,4,2,0
"F[14,11,3,3]",2.0,2037,Diesel_S4_2034,2,Fleet,HVO,0,0.0,S4,2034,Diesel,1.0,0.0,S4_0_2037,4,3,0
"F[14,12,0,2]",4.0,2037,LNG_S1_2035,4,Fleet,BioLNG,0,0.0,S1,2035,LNG,1.0,0.0,S1_0_2037,3,2,0
"F[14,12,1,2]",26.0,2037,LNG_S2_2035,26,Fleet,BioLNG,0,0.0,S2,2035,LNG,1.0,0.0,S2_0_2037,3,2,0
"F[14,12,2,1]",16.0,2037,LNG_S3_2035,16,Fleet,LNG,0,0.0,S3,2035,LNG,1.0,0.0,S3_0_2037,3,1,0
"F[14,12,2,2]",6.0,2037,LNG_S3_2035,6,Fleet,BioLNG,0,0.0,S3,2035,LNG,1.0,0.0,S3_0_2037,3,2,0
"F[14,12,3,2]",5.0,2037,LNG_S4_2035,5,Fleet,BioLNG,0,0.0,S4,2035,LNG,1.0,0.0,S4_0_2037,3,2,0
"F[14,13,0,2]",24.0,2037,LNG_S1_2036,24,Fleet,BioLNG,0,0.0,S1,2036,LNG,1.0,0.0,S1_0_2037,2,2,0
"F[14,13,1,2]",13.0,2037,LNG_S2_2036,13,Fleet,BioLNG,0,0.0,S2,2036,LNG,1.0,0.0,S2_0_2037,2,2,0
"F[14,13,2,1]",6.0,2037,LNG_S3_2036,6,Fleet,LNG,0,0.0,S3,2036,LNG,1.0,0.0,S3_0_2037,2,1,0
"F[14,13,2,2]",16.0,2037,LNG_S3_2036,16,Fleet,BioLNG,0,0.0,S3,2036,LNG,1.0,0.0,S3_0_2037,2,2,0
"F[14,14,0,2]",13.0,2037,LNG_S1_2037,13,Fleet,BioLNG,0,0.0,S1,2037,LNG,1.0,0.0,S1_0_2037,1,2,0
"F[14,14,1,2]",4.0,2037,LNG_S2_2037,4,Fleet,BioLNG,0,0.0,S2,2037,LNG,1.0,0.0,S2_0_2037,1,2,0
"F[14,14,2,1]",7.0,2037,LNG_S3_2037,7,Fleet,LNG,0,0.0,S3,2037,LNG,1.0,0.0,S3_0_2037,1,1,0
"F[14,14,2,2]",31.0,2037,LNG_S3_2037,31,Fleet,BioLNG,0,0.0,S3,2037,LNG,1.0,0.0,S3_0_2037,1,2,0
"F[14,14,2,4]",1.0,2037,Diesel_S3_2037,1,Fleet,B20,0,0.0,S3,2037,Diesel,1.0,0.0,S3_0_2037,1,4,0
"F[14,14,3,2]",3.0,2037,LNG_S4_2037,3,Fleet,BioLNG,0,0.0,S4,2037,LNG,1.0,0.0,S4_0_2037,1,2,0
"F[14,14,3,3]",1.0,2037,Diesel_S4_2037,1,Fleet,HVO,0,0.0,S4,2037,Diesel,1.0,0.0,S4_0_2037,1,3,0
"F[15,7,0,2]",19.0,2038,LNG_S1_2030,19,Fleet,BioLNG,0,0.0,S1,2030,LNG,1.0,0.0,S1_0_2038,9,2,0
"F[15,7,1,1]",1.0,2038,LNG_S2_2030,1,Fleet,LNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2038,9,1,0
"F[15,8,0,2]",1.0,2038,LNG_S1_2031,1,Fleet,BioLNG,0,0.0,S1,2031,LNG,1.0,0.0,S1_0_2038,8,2,0
"F[15,10,0,2]",9.0,2038,LNG_S1_2033,9,Fleet,BioLNG,0,0.0,S1,2033,LNG,1.0,0.0,S1_0_2038,6,2,0
"F[15,11,0,2]",21.0,2038,LNG_S1_2034,21,Fleet,BioLNG,0,0.0,S1,2034,LNG,1.0,0.0,S1_0_2038,5,2,0
"F[15,12,0,2]",4.0,2038,LNG_S1_2035,4,Fleet,BioLNG,0,0.0,S1,2035,LNG,1.0,0.0,S1_0_2038,4,2,0
"F[15,12,1,2]",26.0,2038,LNG_S2_2035,26,Fleet,BioLNG,0,0.0,S2,2035,LNG,1.0,0.0,S2_0_2038,4,2,0
"F[15,12,2,1]",16.0,2038,LNG_S3_2035,16,Fleet,LNG,0,0.0,S3,2035,LNG,1.0,0.0,S3_0_2038,4,1,0
"F[15,12,2,2]",6.0,2038,LNG_S3_2035,6,Fleet,BioLNG,0,0.0,S3,2035,LNG,1.0,0.0,S3_0_2038,4,2,0
"F[15,13,0,2]",24.0,2038,LNG_S1_2036,24,Fleet,BioLNG,0,0.0,S1,2036,LNG,1.0,0.0,S1_0_2038,3,2,0
"F[15,13,1,2]",13.0,2038,LNG_S2_2036,13,Fleet,BioLNG,0,0.0,S2,2036,LNG,1.0,0.0,S2_0_2038,3,2,0
"F[15,13,2,1]",6.0,2038,LNG_S3_2036,6,Fleet,LNG,0,0.0,S3,2036,LNG,1.0,0.0,S3_0_2038,3,1,0
"F[15,13,2,2]",16.0,2038,LNG_S3_2036,16,Fleet,BioLNG,0,0.0,S3,2036,LNG,1.0,0.0,S3_0_2038,3,2,0
"F[15,14,0,2]",13.0,2038,LNG_S1_2037,13,Fleet,BioLNG,0,0.0,S1,2037,LNG,1.0,0.0,S1_0_2038,2,2,0
"F[15,14,1,2]",4.0,2038,LNG_S2_2037,4,Fleet,BioLNG,0,0.0,S2,2037,LNG,1.0,0.0,S2_0_2038,2,2,0
"F[15,14,2,1]",7.0,2038,LNG_S3_2037,7,Fleet,LNG,0,0.0,S3,2037,LNG,1.0,0.0,S3_0_2038,2,1,0
"F[15,14,2,2]",31.0,2038,LNG_S3_2037,31,Fleet,BioLNG,0,0.0,S3,2037,LNG,1.0,0.0,S3_0_2038,2,2,0
"F[15,14,2,4]",1.0,2038,Diesel_S3_2037,1,Fleet,B20,0,0.0,S3,2037,Diesel,1.0,0.0,S3_0_2038,2,4,0
"F[15,14,3,2]",3.0,2038,LNG_S4_2037,3,Fleet,BioLNG,0,0.0,S4,2037,LNG,1.0,0.0,S4_0_2038,2,2,0
"F[15,14,3,3]",1.0,2038,Diesel_S4_2037,1,Fleet,HVO,0,0.0,S4,2037,Diesel,1.0,0.0,S4_0_2038,2,3,0
"F[15,15,0,2]",16.0,2038,LNG_S1_2038,16,Fleet,BioLNG,0,0.0,S1,2038,LNG,1.0,0.0,S1_0_2038,1,2,0
"F[15,15,0,3]",1.0,2038,Diesel_S1_2038,1,Fleet,HVO,0,0.0,S1,2038,Diesel,1.0,0.0,S1_0_2038,1,3,0
"F[15,15,1,2]",2.0,2038,LNG_S2_2038,2,Fleet,BioLNG,0,0.0,S2,2038,LNG,1.0,0.0,S2_0_2038,1,2,0
"F[15,15,1,3]",3.0,2038,Diesel_S2_2038,3,Fleet,HVO,0,0.0,S2,2038,Diesel,1.0,0.0,S2_0_2038,1,3,0
"F[15,15,2,1]",8.0,2038,LNG_S3_2038,8,Fleet,LNG,0,0.0,S3,2038,LNG,1.0,0.0,S3_0_2038,1,1,0
"F[15,15,2,2]",23.0,2038,LNG_S3_2038,23,Fleet,BioLNG,0,0.0,S3,2038,LNG,1.0,0.0,S3_0_2038,1,2,0
"F[15,15,2,3]",2.0,2038,Diesel_S3_2038,2,Fleet,HVO,0,0.0,S3,2038,Diesel,1.0,0.0,S3_0_2038,1,3,0
